Name,ClassA,ClassB,ClassC,ClassD,ColorA,ColorB,PositionX,PositionY
00002503.png,0,0,0,1,0.2627450980392157,0.07450980392156863,0.046875,0.609375
00002504.png,1,1,1,0,0.8235294117647058,0.6666666666666666,0.421875,0.28125
00002505.png,0,1,1,0,0.22745098039215686,0.7764705882352941,0.6875,0.28125
00002506.png,1,0,1,0,0.6196078431372549,0.21176470588235294,0.46875,0.078125
00002507.png,0,0,1,0,0.4196078431372549,0.13725490196078433,0.421875,0.15625
00002508.png,1,1,0,0,0.8862745098039215,0.6627450980392157,0.375,0.28125
00002509.png,0,1,0,0,0.027450980392156862,0.9921568627450981,0.375,0.03125
00002510.png,1,0,0,0,0.9372549019607843,0.3176470588235294,0.390625,0.265625
00002511.png,0,0,0,0,0.4470588235294118,0.10196078431372549,0.15625,0.046875
00002512.png,1,1,1,1,0.8941176470588236,0.9490196078431372,0.734375,0.703125
00002513.png,0,1,1,1,0.2901960784313726,0.9098039215686274,0.671875,0.59375
00002514.png,1,0,1,1,0.8313725490196079,0.2784313725490196,0.515625,0.6875
00002515.png,0,0,1,1,0.08627450980392157,0.21176470588235294,0.71875,0.78125
00002516.png,1,1,0,1,0.5725490196078431,0.615686274509804,0.296875,0.6875
00002517.png,0,1,0,1,0.34901960784313724,0.7176470588235294,0.1875,0.453125
00002518.png,1,0,0,1,0.6588235294117647,0.023529411764705882,0.140625,0.4375
00002519.png,0,0,0,1,0.2901960784313726,0.07058823529411765,0.265625,0.671875
00002520.png,1,1,1,0,0.5254901960784314,0.6431372549019608,0.453125,0.234375
00002521.png,0,1,1,0,0.08235294117647059,0.8,0.703125,0.234375
00002522.png,1,0,1,0,0.5568627450980392,0.07450980392156863,0.515625,0.21875
00002523.png,0,0,1,0,0.0392156862745098,0.15294117647058825,0.421875,0.359375
00002524.png,1,1,0,0,0.5254901960784314,0.7333333333333333,0.09375,0.09375
00002525.png,0,1,0,0,0.4,0.592156862745098,0.28125,0.265625
00002526.png,1,0,0,0,0.9607843137254902,0.09803921568627451,0.3125,0.0625
00002527.png,0,0,0,0,0.4,0.023529411764705882,0.359375,0.03125
00002528.png,1,1,1,1,0.6588235294117647,0.5450980392156862,0.765625,0.40625
00002529.png,0,1,1,1,0.403921568627451,0.7843137254901961,0.4375,0.75
00002530.png,1,0,1,1,0.8549019607843137,0.4980392156862745,0.78125,0.59375
00002531.png,0,0,1,1,0.27058823529411763,0.1450980392156863,0.484375,0.765625
00002532.png,1,1,0,1,0.6666666666666666,0.7843137254901961,0.109375,0.5
00002533.png,0,1,0,1,0.14901960784313725,0.7058823529411765,0.03125,0.515625
00002534.png,1,0,0,1,0.7607843137254902,0.13725490196078433,0.203125,0.75
00002535.png,0,0,0,1,0.4980392156862745,0.19215686274509805,0.359375,0.453125
00002536.png,1,1,1,0,0.5686274509803921,0.7529411764705882,0.671875,0.234375
00002537.png,0,1,1,0,0.17254901960784313,0.6470588235294118,0.46875,0.3125
00002538.png,1,0,1,0,0.9215686274509803,0.4235294117647059,0.484375,0.390625
00002539.png,0,0,1,0,0.20392156862745098,0.2784313725490196,0.40625,0.25
00002540.png,1,1,0,0,0.9921568627450981,0.8274509803921568,0.046875,0.09375
00002541.png,0,1,0,0,0.09803921568627451,0.8823529411764706,0.078125,0.171875
00002542.png,1,0,0,0,0.792156862745098,0.32941176470588235,0.265625,0.3125
00002543.png,0,0,0,0,0.0,0.3686274509803922,0.078125,0.078125
00002544.png,1,1,1,1,0.7607843137254902,0.5176470588235295,0.484375,0.625
00002545.png,0,1,1,1,0.00392156862745098,0.5019607843137255,0.546875,0.703125
00002546.png,1,0,1,1,0.6078431372549019,0.4823529411764706,0.421875,0.65625
00002547.png,0,0,1,1,0.30980392156862746,0.054901960784313725,0.484375,0.4375
00002548.png,1,1,0,1,0.6941176470588235,0.8117647058823529,0.078125,0.484375
00002549.png,0,1,0,1,0.1568627450980392,0.7215686274509804,0.125,0.65625
00002550.png,1,0,0,1,0.792156862745098,0.027450980392156862,0.125,0.671875
00002551.png,0,0,0,1,0.32941176470588235,0.30196078431372547,0.296875,0.609375
00002552.png,1,1,1,0,0.7647058823529411,0.9686274509803922,0.53125,0.25
00002553.png,0,1,1,0,0.28627450980392155,0.8431372549019608,0.421875,0.203125
00002554.png,1,0,1,0,0.8784313725490196,0.42745098039215684,0.6875,0.234375
00002555.png,0,0,1,0,0.19215686274509805,0.25882352941176473,0.40625,0.234375
00002556.png,1,1,0,0,0.6039215686274509,0.8901960784313725,0.296875,0.265625
00002557.png,0,1,0,0,0.011764705882352941,0.8627450980392157,0.0,0.359375
00002558.png,1,0,0,0,0.7294117647058823,0.3137254901960784,0.359375,0.296875
00002559.png,0,0,0,0,0.2196078431372549,0.38823529411764707,0.15625,0.34375
00002560.png,1,1,1,1,0.7137254901960784,0.9607843137254902,0.453125,0.765625
00002561.png,0,1,1,1,0.07058823529411765,0.5607843137254902,0.546875,0.65625
00002562.png,1,0,1,1,0.8431372549019608,0.0392156862745098,0.75,0.796875
00002563.png,0,0,1,1,0.47058823529411764,0.48627450980392156,0.65625,0.484375
00002564.png,1,1,0,1,0.5333333333333333,0.8901960784313725,0.296875,0.546875
00002565.png,0,1,0,1,0.4392156862745098,0.8901960784313725,0.359375,0.71875
00002566.png,1,0,0,1,0.592156862745098,0.12549019607843137,0.3125,0.65625
00002567.png,0,0,0,1,0.34509803921568627,0.1450980392156863,0.21875,0.65625
00002568.png,1,1,1,0,0.8901960784313725,0.6392156862745098,0.75,0.296875
00002569.png,0,1,1,0,0.3333333333333333,0.7607843137254902,0.703125,0.15625
00002570.png,1,0,1,0,0.7372549019607844,0.20392156862745098,0.609375,0.390625
00002571.png,0,0,1,0,0.4666666666666667,0.09019607843137255,0.65625,0.046875
00002572.png,1,1,0,0,0.7176470588235294,0.5843137254901961,0.0625,0.359375
00002573.png,0,1,0,0,0.41568627450980394,0.984313725490196,0.296875,0.1875
00002574.png,1,0,0,0,0.6588235294117647,0.4588235294117647,0.234375,0.15625
00002575.png,0,0,0,0,0.36470588235294116,0.24705882352941178,0.03125,0.203125
00002576.png,1,1,1,1,0.7294117647058823,0.5294117647058824,0.53125,0.703125
00002577.png,0,1,1,1,0.0196078431372549,0.7686274509803922,0.671875,0.765625
00002578.png,1,0,1,1,0.9215686274509803,0.45098039215686275,0.78125,0.734375
00002579.png,0,0,1,1,0.11372549019607843,0.4823529411764706,0.75,0.71875
00002580.png,1,1,0,1,0.5450980392156862,0.6470588235294118,0.296875,0.484375
00002581.png,0,1,0,1,0.37254901960784315,0.9058823529411765,0.296875,0.546875
00002582.png,1,0,0,1,0.7647058823529411,0.12941176470588237,0.265625,0.59375
00002583.png,0,0,0,1,0.403921568627451,0.01568627450980392,0.015625,0.5625
00002584.png,1,1,1,0,0.596078431372549,0.9647058823529412,0.78125,0.3125
00002585.png,0,1,1,0,0.2,0.9529411764705882,0.53125,0.25
00002586.png,1,0,1,0,0.8313725490196079,0.00784313725490196,0.546875,0.078125
00002587.png,0,0,1,0,0.37254901960784315,0.3058823529411765,0.40625,0.125
00002588.png,1,1,0,0,0.9098039215686274,0.5372549019607843,0.078125,0.3125
00002589.png,0,1,0,0,0.42745098039215684,0.8823529411764706,0.203125,0.25
00002590.png,1,0,0,0,0.9882352941176471,0.3607843137254902,0.28125,0.265625
00002591.png,0,0,0,0,0.29411764705882354,0.4392156862745098,0.03125,0.21875
00002592.png,1,1,1,1,0.7137254901960784,0.996078431372549,0.46875,0.578125
00002593.png,0,1,1,1,0.43137254901960786,0.5411764705882353,0.515625,0.796875
00002594.png,1,0,1,1,0.9921568627450981,0.33725490196078434,0.46875,0.5625
00002595.png,0,0,1,1,0.20784313725490197,0.2627450980392157,0.609375,0.5625
00002596.png,1,1,0,1,0.6549019607843137,0.6627450980392157,0.265625,0.625
00002597.png,0,1,0,1,0.4666666666666667,0.8823529411764706,0.265625,0.703125
00002598.png,1,0,0,1,0.8627450980392157,0.1450980392156863,0.140625,0.5
00002599.png,0,0,0,1,0.47058823529411764,0.043137254901960784,0.359375,0.625
00002600.png,1,1,1,0,0.9019607843137255,0.9411764705882353,0.65625,0.328125
00002601.png,0,1,1,0,0.34509803921568627,0.7764705882352941,0.453125,0.359375
00002602.png,1,0,1,0,0.9921568627450981,0.16470588235294117,0.578125,0.078125
00002603.png,0,0,1,0,0.06274509803921569,0.4549019607843137,0.609375,0.234375
00002604.png,1,1,0,0,0.9490196078431372,0.5607843137254902,0.34375,0.109375
00002605.png,0,1,0,0,0.49411764705882355,0.5215686274509804,0.171875,0.15625
00002606.png,1,0,0,0,0.5372549019607843,0.47058823529411764,0.265625,0.25
00002607.png,0,0,0,0,0.06274509803921569,0.27058823529411763,0.390625,0.265625
00002608.png,1,1,1,1,0.5882352941176471,0.8627450980392157,0.78125,0.40625
00002609.png,0,1,1,1,0.40784313725490196,0.6274509803921569,0.65625,0.734375
00002610.png,1,0,1,1,0.6549019607843137,0.15294117647058825,0.453125,0.609375
00002611.png,0,0,1,1,0.3607843137254902,0.49019607843137253,0.65625,0.453125
00002612.png,1,1,0,1,0.9372549019607843,0.9137254901960784,0.15625,0.5
00002613.png,0,1,0,1,0.47058823529411764,1.0,0.15625,0.46875
00002614.png,1,0,0,1,0.7647058823529411,0.4392156862745098,0.34375,0.796875
00002615.png,0,0,0,1,0.25882352941176473,0.39215686274509803,0.140625,0.640625
00002616.png,1,1,1,0,0.807843137254902,0.6823529411764706,0.671875,0.25
00002617.png,0,1,1,0,0.36470588235294116,0.6941176470588235,0.515625,0.265625
00002618.png,1,0,1,0,0.9372549019607843,0.3843137254901961,0.40625,0.046875
00002619.png,0,0,1,0,0.3607843137254902,0.08627450980392157,0.515625,0.15625
00002620.png,1,1,0,0,0.611764705882353,0.8313725490196079,0.125,0.0
00002621.png,0,1,0,0,0.27058823529411763,0.5647058823529412,0.265625,0.359375
00002622.png,1,0,0,0,0.7607843137254902,0.3803921568627451,0.0,0.265625
00002623.png,0,0,0,0,0.2,0.22745098039215686,0.09375,0.3125
00002624.png,1,1,1,1,0.7019607843137254,0.7490196078431373,0.75,0.671875
00002625.png,0,1,1,1,0.1843137254901961,0.7333333333333333,0.59375,0.625
00002626.png,1,0,1,1,0.8352941176470589,0.4549019607843137,0.46875,0.5
00002627.png,0,0,1,1,0.39215686274509803,0.3686274509803922,0.671875,0.546875
00002628.png,1,1,0,1,0.8980392156862745,0.8666666666666667,0.0,0.609375
00002629.png,0,1,0,1,0.37254901960784315,0.7176470588235294,0.359375,0.40625
00002630.png,1,0,0,1,0.6392156862745098,0.17647058823529413,0.140625,0.625
00002631.png,0,0,0,1,0.3686274509803922,0.4980392156862745,0.21875,0.453125
00002632.png,1,1,1,0,0.5725490196078431,0.6980392156862745,0.546875,0.234375
00002633.png,0,1,1,0,0.047058823529411764,0.5019607843137255,0.75,0.375
00002634.png,1,0,1,0,0.5882352941176471,0.2823529411764706,0.40625,0.046875
00002635.png,0,0,1,0,0.29411764705882354,0.10196078431372549,0.546875,0.21875
00002636.png,1,1,0,0,0.5607843137254902,0.8235294117647058,0.21875,0.0625
00002637.png,0,1,0,0,0.3843137254901961,0.7647058823529411,0.0,0.21875
00002638.png,1,0,0,0,0.9921568627450981,0.49019607843137253,0.0625,0.21875
00002639.png,0,0,0,0,0.34509803921568627,0.13333333333333333,0.125,0.21875
00002640.png,1,1,1,1,0.8117647058823529,0.615686274509804,0.484375,0.484375
00002641.png,0,1,1,1,0.19607843137254902,0.9764705882352941,0.671875,0.78125
00002642.png,1,0,1,1,0.9176470588235294,0.19215686274509805,0.53125,0.78125
00002643.png,0,0,1,1,0.35294117647058826,0.11764705882352941,0.625,0.6875
00002644.png,1,1,0,1,0.7137254901960784,0.9411764705882353,0.0625,0.421875
00002645.png,0,1,0,1,0.4745098039215686,0.5058823529411764,0.21875,0.453125
00002646.png,1,0,0,1,0.9882352941176471,0.14901960784313725,0.328125,0.53125
00002647.png,0,0,0,1,0.30980392156862746,0.30196078431372547,0.34375,0.671875
00002648.png,1,1,1,0,0.5254901960784314,0.6666666666666666,0.578125,0.3125
00002649.png,0,1,1,0,0.0392156862745098,0.9019607843137255,0.640625,0.21875
00002650.png,1,0,1,0,0.5882352941176471,0.4549019607843137,0.796875,0.234375
00002651.png,0,0,1,0,0.00392156862745098,0.054901960784313725,0.765625,0.3125
00002652.png,1,1,0,0,0.8549019607843137,0.7764705882352941,0.28125,0.0
00002653.png,0,1,0,0,0.4470588235294118,0.7176470588235294,0.21875,0.28125
00002654.png,1,0,0,0,0.8666666666666667,0.2980392156862745,0.078125,0.171875
00002655.png,0,0,0,0,0.4627450980392157,0.28627450980392155,0.296875,0.0625
00002656.png,1,1,1,1,0.592156862745098,0.8705882352941177,0.59375,0.421875
00002657.png,0,1,1,1,0.13333333333333333,0.8470588235294118,0.703125,0.453125
00002658.png,1,0,1,1,0.8470588235294118,0.26666666666666666,0.4375,0.75
00002659.png,0,0,1,1,0.13333333333333333,0.43529411764705883,0.515625,0.4375
00002660.png,1,1,0,1,0.7529411764705882,0.984313725490196,0.21875,0.609375
00002661.png,0,1,0,1,0.06666666666666667,0.8313725490196079,0.296875,0.796875
00002662.png,1,0,0,1,0.9411764705882353,0.21176470588235294,0.0,0.453125
00002663.png,0,0,0,1,0.33725490196078434,0.12941176470588237,0.328125,0.78125
00002664.png,1,1,1,0,0.5411764705882353,0.9921568627450981,0.65625,0.265625
00002665.png,0,1,1,0,0.36470588235294116,0.5686274509803921,0.59375,0.375
00002666.png,1,0,1,0,0.9215686274509803,0.03529411764705882,0.578125,0.234375
00002667.png,0,0,1,0,0.1411764705882353,0.2901960784313726,0.546875,0.28125
00002668.png,1,1,0,0,0.9568627450980393,0.7764705882352941,0.203125,0.265625
00002669.png,0,1,0,0,0.27450980392156865,0.7764705882352941,0.296875,0.140625
00002670.png,1,0,0,0,0.5725490196078431,0.22745098039215686,0.09375,0.328125
00002671.png,0,0,0,0,0.3764705882352941,0.3843137254901961,0.390625,0.375
00002672.png,1,1,1,1,0.9333333333333333,0.6,0.65625,0.5625
00002673.png,0,1,1,1,0.47058823529411764,0.7215686274509804,0.6875,0.453125
00002674.png,1,0,1,1,0.984313725490196,0.08235294117647059,0.578125,0.796875
00002675.png,0,0,1,1,0.24705882352941178,0.3058823529411765,0.59375,0.78125
00002676.png,1,1,0,1,0.7803921568627451,0.9647058823529412,0.015625,0.578125
00002677.png,0,1,0,1,0.2235294117647059,0.8901960784313725,0.390625,0.421875
00002678.png,1,0,0,1,0.7647058823529411,0.29411764705882354,0.265625,0.578125
00002679.png,0,0,0,1,0.09411764705882353,0.01568627450980392,0.25,0.4375
00002680.png,1,1,1,0,0.9019607843137255,0.9607843137254902,0.78125,0.109375
00002681.png,0,1,1,0,0.4117647058823529,0.5568627450980392,0.625,0.21875
00002682.png,1,0,1,0,0.5725490196078431,0.19215686274509805,0.53125,0.28125
00002683.png,0,0,1,0,0.4470588235294118,0.08235294117647059,0.4375,0.359375
00002684.png,1,1,0,0,0.5411764705882353,0.6431372549019608,0.28125,0.03125
00002685.png,0,1,0,0,0.21176470588235294,0.8666666666666667,0.140625,0.328125
00002686.png,1,0,0,0,0.7254901960784313,0.4,0.0625,0.0625
00002687.png,0,0,0,0,0.027450980392156862,0.15294117647058825,0.03125,0.078125
00002688.png,1,1,1,1,0.6235294117647059,0.8549019607843137,0.78125,0.625
00002689.png,0,1,1,1,0.20784313725490197,0.8823529411764706,0.5,0.421875
00002690.png,1,0,1,1,0.6941176470588235,0.3607843137254902,0.78125,0.78125
00002691.png,0,0,1,1,0.4627450980392157,0.19215686274509805,0.5,0.640625
00002692.png,1,1,0,1,0.9176470588235294,0.5882352941176471,0.03125,0.640625
00002693.png,0,1,0,1,0.011764705882352941,0.9058823529411765,0.203125,0.40625
00002694.png,1,0,0,1,0.9647058823529412,0.44313725490196076,0.328125,0.609375
00002695.png,0,0,0,1,0.16470588235294117,0.48627450980392156,0.09375,0.453125
00002696.png,1,1,1,0,0.5333333333333333,0.7176470588235294,0.71875,0.140625
00002697.png,0,1,1,0,0.4235294117647059,0.7450980392156863,0.71875,0.359375
00002698.png,1,0,1,0,0.6235294117647059,0.3333333333333333,0.484375,0.203125
00002699.png,0,0,1,0,0.49019607843137253,0.21176470588235294,0.671875,0.046875
00002700.png,1,1,0,0,0.7372549019607844,0.9803921568627451,0.203125,0.171875
00002701.png,0,1,0,0,0.29411764705882354,0.8901960784313725,0.125,0.25
00002702.png,1,0,0,0,0.9254901960784314,0.12941176470588237,0.3125,0.25
00002703.png,0,0,0,0,0.32941176470588235,0.03137254901960784,0.15625,0.171875
00002704.png,1,1,1,1,0.8117647058823529,0.5333333333333333,0.46875,0.515625
00002705.png,0,1,1,1,0.4549019607843137,0.7215686274509804,0.578125,0.78125
00002706.png,1,0,1,1,0.5882352941176471,0.2196078431372549,0.421875,0.4375
00002707.png,0,0,1,1,0.1411764705882353,0.403921568627451,0.65625,0.640625
00002708.png,1,1,0,1,0.9882352941176471,0.5568627450980392,0.34375,0.453125
00002709.png,0,1,0,1,0.047058823529411764,0.6392156862745098,0.1875,0.671875
00002710.png,1,0,0,1,0.9215686274509803,0.23529411764705882,0.265625,0.65625
00002711.png,0,0,0,1,0.3764705882352941,0.2549019607843137,0.359375,0.40625
00002712.png,1,1,1,0,0.6274509803921569,0.7294117647058823,0.71875,0.0
00002713.png,0,1,1,0,0.2196078431372549,0.7372549019607844,0.40625,0.046875
00002714.png,1,0,1,0,0.6705882352941176,0.3607843137254902,0.796875,0.21875
00002715.png,0,0,1,0,0.19607843137254902,0.38823529411764707,0.546875,0.03125
00002716.png,1,1,0,0,0.5137254901960784,0.5215686274509804,0.375,0.21875
00002717.png,0,1,0,0,0.0392156862745098,0.7843137254901961,0.140625,0.3125
00002718.png,1,0,0,0,0.7176470588235294,0.45098039215686275,0.375,0.328125
00002719.png,0,0,0,0,0.4666666666666667,0.3176470588235294,0.078125,0.359375
00002720.png,1,1,1,1,0.6431372549019608,0.9019607843137255,0.453125,0.640625
00002721.png,0,1,1,1,0.027450980392156862,0.7294117647058823,0.5,0.796875
00002722.png,1,0,1,1,0.6549019607843137,0.18823529411764706,0.65625,0.421875
00002723.png,0,0,1,1,0.10196078431372549,0.3215686274509804,0.6875,0.765625
00002724.png,1,1,0,1,0.9529411764705882,0.6980392156862745,0.21875,0.578125
00002725.png,0,1,0,1,0.47843137254901963,0.7058823529411765,0.078125,0.5625
00002726.png,1,0,0,1,0.7686274509803922,0.16470588235294117,0.171875,0.515625
00002727.png,0,0,0,1,0.403921568627451,0.3333333333333333,0.171875,0.65625
00002728.png,1,1,1,0,0.5176470588235295,0.615686274509804,0.703125,0.046875
00002729.png,0,1,1,0,0.1411764705882353,0.9333333333333333,0.765625,0.171875
00002730.png,1,0,1,0,0.9098039215686274,0.4392156862745098,0.59375,0.015625
00002731.png,0,0,1,0,0.01568627450980392,0.36470588235294116,0.421875,0.1875
00002732.png,1,1,0,0,0.6823529411764706,0.7450980392156863,0.171875,0.15625
00002733.png,0,1,0,0,0.49019607843137253,0.9490196078431372,0.15625,0.0625
00002734.png,1,0,0,0,0.6784313725490196,0.07450980392156863,0.046875,0.359375
00002735.png,0,0,0,0,0.1843137254901961,0.18823529411764706,0.234375,0.265625
00002736.png,1,1,1,1,0.7098039215686275,0.9803921568627451,0.453125,0.703125
00002737.png,0,1,1,1,0.25882352941176473,0.9176470588235294,0.71875,0.765625
00002738.png,1,0,1,1,0.7333333333333333,0.16470588235294117,0.421875,0.40625
00002739.png,0,0,1,1,0.34901960784313724,0.01568627450980392,0.421875,0.734375
00002740.png,1,1,0,1,0.7686274509803922,0.6588235294117647,0.296875,0.421875
00002741.png,0,1,0,1,0.4,0.7803921568627451,0.3125,0.4375
00002742.png,1,0,0,1,0.792156862745098,0.21176470588235294,0.0,0.65625
00002743.png,0,0,0,1,0.2784313725490196,0.4666666666666667,0.140625,0.703125
00002744.png,1,1,1,0,0.9450980392156862,0.5529411764705883,0.421875,0.0625
00002745.png,0,1,1,0,0.1411764705882353,0.7490196078431373,0.734375,0.0
00002746.png,1,0,1,0,0.615686274509804,0.403921568627451,0.625,0.1875
00002747.png,0,0,1,0,0.3803921568627451,0.37254901960784315,0.671875,0.15625
00002748.png,1,1,0,0,0.5568627450980392,0.6862745098039216,0.046875,0.09375
00002749.png,0,1,0,0,0.26666666666666666,0.8627450980392157,0.359375,0.1875
00002750.png,1,0,0,0,0.8980392156862745,0.4588235294117647,0.390625,0.03125
00002751.png,0,0,0,0,0.3607843137254902,0.34901960784313724,0.046875,0.125
00002752.png,1,1,1,1,0.6509803921568628,0.6941176470588235,0.46875,0.5625
00002753.png,0,1,1,1,0.054901960784313725,0.9372549019607843,0.6875,0.734375
00002754.png,1,0,1,1,0.9176470588235294,0.4470588235294118,0.453125,0.59375
00002755.png,0,0,1,1,0.011764705882352941,0.4392156862745098,0.453125,0.734375
00002756.png,1,1,0,1,0.8470588235294118,0.5803921568627451,0.1875,0.5625
00002757.png,0,1,0,1,0.4117647058823529,0.9725490196078431,0.234375,0.75
00002758.png,1,0,0,1,0.8901960784313725,0.19215686274509805,0.171875,0.796875
00002759.png,0,0,0,1,0.11764705882352941,0.4196078431372549,0.015625,0.65625
00002760.png,1,1,1,0,0.7568627450980392,0.7450980392156863,0.546875,0.359375
00002761.png,0,1,1,0,0.07450980392156863,0.8980392156862745,0.6875,0.234375
00002762.png,1,0,1,0,0.9490196078431372,0.43137254901960786,0.796875,0.078125
00002763.png,0,0,1,0,0.49411764705882355,0.1411764705882353,0.703125,0.28125
00002764.png,1,1,0,0,0.9215686274509803,0.5686274509803921,0.265625,0.375
00002765.png,0,1,0,0,0.4666666666666667,0.8941176470588236,0.15625,0.078125
00002766.png,1,0,0,0,0.9882352941176471,0.24705882352941178,0.15625,0.1875
00002767.png,0,0,0,0,0.3254901960784314,0.20784313725490197,0.296875,0.3125
00002768.png,1,1,1,1,0.6745098039215687,0.9490196078431372,0.75,0.796875
00002769.png,0,1,1,1,0.4666666666666667,0.9058823529411765,0.78125,0.546875
00002770.png,1,0,1,1,0.7019607843137254,0.00784313725490196,0.65625,0.578125
00002771.png,0,0,1,1,0.2784313725490196,0.3137254901960784,0.75,0.703125
00002772.png,1,1,0,1,0.6627450980392157,0.788235294117647,0.21875,0.5
00002773.png,0,1,0,1,0.27450980392156865,0.5333333333333333,0.015625,0.578125
00002774.png,1,0,0,1,0.6235294117647059,0.23529411764705882,0.078125,0.484375
00002775.png,0,0,0,1,0.4549019607843137,0.09411764705882353,0.390625,0.609375
00002776.png,1,1,1,0,0.6941176470588235,0.5882352941176471,0.65625,0.125
00002777.png,0,1,1,0,0.41568627450980394,0.7215686274509804,0.75,0.15625
00002778.png,1,0,1,0,0.8313725490196079,0.09803921568627451,0.578125,0.171875
00002779.png,0,0,1,0,0.4470588235294118,0.24313725490196078,0.703125,0.140625
00002780.png,1,1,0,0,0.8901960784313725,0.6705882352941176,0.265625,0.328125
00002781.png,0,1,0,0,0.3058823529411765,0.9882352941176471,0.25,0.171875
00002782.png,1,0,0,0,0.5176470588235295,0.09019607843137255,0.1875,0.3125
00002783.png,0,0,0,0,0.07450980392156863,0.3607843137254902,0.390625,0.34375
00002784.png,1,1,1,1,0.6901960784313725,0.7568627450980392,0.4375,0.4375
00002785.png,0,1,1,1,0.011764705882352941,0.9686274509803922,0.78125,0.421875
00002786.png,1,0,1,1,0.592156862745098,0.4392156862745098,0.640625,0.5625
00002787.png,0,0,1,1,0.4627450980392157,0.3764705882352941,0.671875,0.453125
00002788.png,1,1,0,1,0.9137254901960784,0.5098039215686274,0.15625,0.5625
00002789.png,0,1,0,1,0.13725490196078433,0.7137254901960784,0.078125,0.6875
00002790.png,1,0,0,1,0.9921568627450981,0.33725490196078434,0.1875,0.640625
00002791.png,0,0,0,1,0.403921568627451,0.3137254901960784,0.078125,0.703125
00002792.png,1,1,1,0,0.9686274509803922,0.6313725490196078,0.796875,0.03125
00002793.png,0,1,1,0,0.3686274509803922,0.6666666666666666,0.78125,0.09375
00002794.png,1,0,1,0,0.796078431372549,0.12941176470588237,0.515625,0.25
00002795.png,0,0,1,0,0.49019607843137253,0.12941176470588237,0.53125,0.375
00002796.png,1,1,0,0,0.5215686274509804,0.7411764705882353,0.375,0.15625
00002797.png,0,1,0,0,0.0392156862745098,0.5333333333333333,0.25,0.359375
00002798.png,1,0,0,0,0.6470588235294118,0.22745098039215686,0.34375,0.09375
00002799.png,0,0,0,0,0.17647058823529413,0.23137254901960785,0.015625,0.0
00002800.png,1,1,1,1,0.5254901960784314,0.5843137254901961,0.578125,0.546875
00002801.png,0,1,1,1,0.2235294117647059,0.596078431372549,0.59375,0.421875
00002802.png,1,0,1,1,0.8392156862745098,0.18823529411764706,0.796875,0.65625
00002803.png,0,0,1,1,0.13725490196078433,0.28627450980392155,0.71875,0.53125
00002804.png,1,1,0,1,0.7176470588235294,0.6039215686274509,0.375,0.703125
00002805.png,0,1,0,1,0.10980392156862745,0.8274509803921568,0.0,0.53125
00002806.png,1,0,0,1,0.6078431372549019,0.08627450980392157,0.328125,0.78125
00002807.png,0,0,0,1,0.3411764705882353,0.2549019607843137,0.171875,0.796875
00002808.png,1,1,1,0,0.9372549019607843,0.8196078431372549,0.734375,0.125
00002809.png,0,1,1,0,0.10588235294117647,0.9019607843137255,0.59375,0.171875
00002810.png,1,0,1,0,0.9176470588235294,0.49411764705882355,0.609375,0.328125
00002811.png,0,0,1,0,0.11372549019607843,0.4196078431372549,0.40625,0.015625
00002812.png,1,1,0,0,0.6470588235294118,0.6313725490196078,0.109375,0.078125
00002813.png,0,1,0,0,0.10980392156862745,0.9450980392156862,0.34375,0.171875
00002814.png,1,0,0,0,0.8784313725490196,0.4117647058823529,0.25,0.0625
00002815.png,0,0,0,0,0.2,0.34509803921568627,0.25,0.140625
00002816.png,1,1,1,1,0.8784313725490196,0.5647058823529412,0.578125,0.5
00002817.png,0,1,1,1,0.14901960784313725,0.7137254901960784,0.484375,0.65625
00002818.png,1,0,1,1,0.7647058823529411,0.050980392156862744,0.609375,0.625
00002819.png,0,0,1,1,0.4392156862745098,0.4823529411764706,0.625,0.671875
00002820.png,1,1,0,1,0.6823529411764706,0.7764705882352941,0.109375,0.78125
00002821.png,0,1,0,1,0.07450980392156863,0.9215686274509803,0.15625,0.640625
00002822.png,1,0,0,1,0.7607843137254902,0.1803921568627451,0.21875,0.71875
00002823.png,0,0,0,1,0.23921568627450981,0.43529411764705883,0.359375,0.609375
00002824.png,1,1,1,0,0.6470588235294118,0.8784313725490196,0.515625,0.25
00002825.png,0,1,1,0,0.4823529411764706,0.9294117647058824,0.796875,0.328125
00002826.png,1,0,1,0,0.9725490196078431,0.1607843137254902,0.59375,0.09375
00002827.png,0,0,1,0,0.1843137254901961,0.2784313725490196,0.59375,0.296875
00002828.png,1,1,0,0,0.5843137254901961,0.6352941176470588,0.1875,0.296875
00002829.png,0,1,0,0,0.2549019607843137,0.9647058823529412,0.375,0.140625
00002830.png,1,0,0,0,0.9607843137254902,0.33725490196078434,0.078125,0.234375
00002831.png,0,0,0,0,0.38823529411764707,0.1843137254901961,0.15625,0.34375
00002832.png,1,1,1,1,0.9411764705882353,0.9764705882352941,0.625,0.75
00002833.png,0,1,1,1,0.3764705882352941,0.6666666666666666,0.78125,0.421875
00002834.png,1,0,1,1,0.6274509803921569,0.1450980392156863,0.765625,0.5625
00002835.png,0,0,1,1,0.3176470588235294,0.23137254901960785,0.578125,0.796875
00002836.png,1,1,0,1,0.5490196078431373,0.5372549019607843,0.21875,0.46875
00002837.png,0,1,0,1,0.4627450980392157,0.6901960784313725,0.140625,0.625
00002838.png,1,0,0,1,0.9372549019607843,0.30196078431372547,0.390625,0.703125
